Full URL,Price (GBP),Bedrooms,Address
https://www.rightmove.co.uk/properties/163086029#/?channel=RES_BUY,375000,1,"Balham High Road, Balham"
https://www.rightmove.co.uk/properties/163494707#/?channel=RES_BUY,950000,3,"Winsham Grove, SW11"
https://www.rightmove.co.uk/properties/158036792#/?channel=RES_BUY,375000,1,"Ashdown Way, Balham, London, SW17"
https://www.rightmove.co.uk/properties/162471899#/?channel=RES_BUY,375000,1,"Cavendish Road, London, SW12"
https://www.rightmove.co.uk/properties/163064834#/?channel=RES_BUY,375000,1,"Balham High Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/162527456#/?channel=RES_BUY,375000,2,"Balham High Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/160221542#/?channel=RES_BUY,375000,1,"Bedford Hill, London"
https://www.rightmove.co.uk/properties/158762606#/?channel=RES_BUY,370000,2,"Weir Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/164233196#/?channel=RES_BUY,370000,1,"Balham High Road, London, SW17"
https://www.rightmove.co.uk/properties/156202394#/?channel=RES_BUY,365000,1,"Hillbury Road, Balham"
https://www.rightmove.co.uk/properties/160497053#/?channel=RES_BUY,360000,1,Du Cane Court Balham High Road Balham SW17 7JZ
https://www.rightmove.co.uk/properties/158798537#/?channel=RES_BUY,360000,1,"Lochinvar Street, Balham"
https://www.rightmove.co.uk/properties/164153999#/?channel=RES_BUY,355000,2,"Flat B, 83 Cavendish Road, Clapham, London, SW12 0BN"
https://www.rightmove.co.uk/properties/157402808#/?channel=RES_BUY,350000,1,"Mount Ephraim Road, London, SW16"
https://www.rightmove.co.uk/properties/161920022#/?channel=RES_BUY,350000,1,"Louisville Road, Tooting Bec, London, SW17"
https://www.rightmove.co.uk/properties/159786089#/?channel=RES_BUY,350000,1,"Lochinvar Street, Balham"
https://www.rightmove.co.uk/properties/157872290#/?channel=RES_BUY,350000,1,"Little Dimocks, Balham"
https://www.rightmove.co.uk/properties/158796818#/?channel=RES_BUY,350000,1,"Balham High Road, London"
https://www.rightmove.co.uk/properties/157218653#/?channel=RES_BUY,350000,1,"Henry Doulton Drive, Tooting Bec"
https://www.rightmove.co.uk/properties/87129828#/?channel=RES_BUY,350000,2,"Poynders Road, Clapham"
https://www.rightmove.co.uk/properties/161327297#/?channel=RES_BUY,350000,1,"Oldridge Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/159230294#/?channel=RES_BUY,350000,2,"New Park Road, Vincent Court, SW2"
https://www.rightmove.co.uk/properties/163227941#/?channel=RES_BUY,350000,0,"Balham High Road, London, SW12"
https://www.rightmove.co.uk/properties/161724008#/?channel=RES_BUY,350000,1,"Hillbury Road, LONDON, SW17"
https://www.rightmove.co.uk/properties/160502696#/?channel=RES_BUY,350000,0,"Abbeville Road, Abbeville Village, London, SW4"
https://www.rightmove.co.uk/properties/161357273#/?channel=RES_BUY,337950,2,"Upper Tooting Road, London, SW17"
https://www.rightmove.co.uk/properties/162551576#/?channel=RES_BUY,429000,1,"LAPIDGE DRIVE, London, SW17"
https://www.rightmove.co.uk/properties/163136063#/?channel=RES_BUY,330000,1,Du Cane Court Balham High Road Balham SW17 7JZ
https://www.rightmove.co.uk/properties/161283626#/?channel=RES_BUY,330000,1,"Verran Road, London, SW12"
https://www.rightmove.co.uk/properties/138613889#/?channel=RES_BUY,325000,2,"West Drive, London, SW16"
https://www.rightmove.co.uk/properties/162450482#/?channel=RES_BUY,325000,2,"Mount Ephraim Lane, London, SW16"
https://www.rightmove.co.uk/properties/159388769#/?channel=RES_BUY,325000,1,"Balham High Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/163032272#/?channel=RES_BUY,325000,1,"Hillbury Road, Balham"
https://www.rightmove.co.uk/properties/162503201#/?channel=RES_BUY,325000,1,"Molyneux Drive, Tooting Bec"
https://www.rightmove.co.uk/properties/163089287#/?channel=RES_BUY,325000,1,"Balham High Road, Balham"
https://www.rightmove.co.uk/properties/159072254#/?channel=RES_BUY,320000,1,"Mount Ephraim Road, Streatham Hill, London, SW16"
https://www.rightmove.co.uk/properties/164111042#/?channel=RES_BUY,320000,1,"Upper Tooting Road, Tooting, London, SW17"
https://www.rightmove.co.uk/properties/162639416#/?channel=RES_BUY,300000,1,"Molyneux Drive, London, SW17"
https://www.rightmove.co.uk/properties/161761736#/?channel=RES_BUY,300000,1,"Upper Tooting Road, Holmbury Court Upper Tooting Road, SW17"
https://www.rightmove.co.uk/properties/159142694#/?channel=RES_BUY,300000,1,"West Drive, London, SW16"
https://www.rightmove.co.uk/properties/159292151#/?channel=RES_BUY,300000,1,"Balham High Road, Moira Court Balham High Road, SW17"
https://www.rightmove.co.uk/properties/163086008#/?channel=RES_BUY,300000,1,"Ritherdon Road, Balham"
https://www.rightmove.co.uk/properties/161327270#/?channel=RES_BUY,300000,1,"Balham High Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/161951030#/?channel=RES_BUY,300000,2,"New Park Road, London"
https://www.rightmove.co.uk/properties/163444652#/?channel=RES_BUY,300000,1,"Henry Doulton Drive, Tooting"
https://www.rightmove.co.uk/properties/163444655#/?channel=RES_BUY,300000,1,"Henry Doulton Drive, Tooting"
https://www.rightmove.co.uk/properties/160495127#/?channel=RES_BUY,300000,1,"Mount Ephraim Road, London, SW16"
https://www.rightmove.co.uk/properties/161405219#/?channel=RES_BUY,300000,1,"Molyneux Drive, Tooting, London, SW17"
https://www.rightmove.co.uk/properties/162961646#/?channel=RES_BUY,290000,1,"Anfield Close, Weir Road, London, SW12"
https://www.rightmove.co.uk/properties/162035123#/?channel=RES_BUY,275000,1,"Molyneux Drive, London, SW17"
https://www.rightmove.co.uk/properties/162822059#/?channel=RES_BUY,275000,1,"Colson Way, London"
